d3mIndex,RegionName,ZoneName,WoredaName,dateTime,Malnutrition_total_Cases
5021,Oromia,Qeleme Wellega,Laloqile,2/1/18,1
5022,Oromia,Qeleme Wellega,Sedan Chanka,2/1/18,7
5023,Oromia,Qeleme Wellega,Seyo,2/1/18,3
5024,Oromia,Qeleme Wellega,Yemalogi Wolel,2/1/18,23
5025,Oromia,Robe town,Robe town,2/1/18,3
5026,Oromia,Sebeta Town,Sebeta Town,2/1/18,5
5027,Oromia,Shashamane Town,Shashamane Town,2/1/18,11
5028,Oromia,South West Shewa,Ameya,2/1/18,4
5029,Oromia,South West Shewa,Becho,2/1/18,0
5030,Oromia,South West Shewa,Dawo,2/1/18,2
5031,Oromia,South West Shewa,Goro,2/1/18,1
5032,Oromia,South West Shewa,Ilu,2/1/18,0
5033,Oromia,South West Shewa,Kersana Malima,2/1/18,9
5034,Oromia,South West Shewa,Seden Sodo,2/1/18,2
5035,Oromia,South West Shewa,Sodo Dac'Ha,2/1/18,3
5036,Oromia,South West Shewa,St.Luke Hospital,2/1/18,6
5037,Oromia,South West Shewa,Tole,2/1/18,2
5038,Oromia,South West Shewa,Tulu Bolo Hospital,2/1/18,7
5039,Oromia,South West Shewa,Woliso Rural,2/1/18,2
5040,Oromia,South West Shewa,Wonchi,2/1/18,4
5041,Oromia,West Arsi,Adaba,2/1/18,14
5042,Oromia,West Arsi,Arsi Negele Rural,2/1/18,25
5043,Oromia,West Arsi,Arsi Negele Town,2/1/18,0
5044,Oromia,West Arsi,Bishan Guracha Town,2/1/18,2
5045,Oromia,West Arsi,Dodola Rural,2/1/18,1
5046,Oromia,West Arsi,Dodola Town,2/1/18,1
5047,Oromia,West Arsi,Gambo Hospital,2/1/18,10
5048,Oromia,West Arsi,Gedeb Asasa,2/1/18,8
5049,Oromia,West Arsi,Hebal Arsi,2/1/18,9
5050,Oromia,West Arsi,Kofele,2/1/18,0
5051,Oromia,West Arsi,Kokosa,2/1/18,13
5052,Oromia,West Arsi,Kore,2/1/18,0
5053,Oromia,West Arsi,Nensebo,2/1/18,0
5054,Oromia,West Arsi,Shala,2/1/18,125
5055,Oromia,West Arsi,Shashemene Rural,2/1/18,154
5056,Oromia,West Arsi,Siraro,2/1/18,280
5057,Oromia,West Arsi,Wondo,2/1/18,33
5058,Oromia,west Guji,Abaya,2/1/18,33
5059,Oromia,west Guji,Biebirsa kojowa,2/1/18,3
5060,Oromia,west Guji,Bule Hora,2/1/18,12
5061,Oromia,west Guji,Bule Hora hospital,2/1/18,2
5062,Oromia,west Guji,Bule Hora Toun,2/1/18,0
5063,Oromia,west Guji,Dugda Dawa,2/1/18,14
5064,Oromia,west Guji,Gelana,2/1/18,7
5065,Oromia,west Guji,Hanbala,2/1/18,17
5066,Oromia,west Guji,kercha,2/1/18,11
5067,Oromia,west Guji,Kercha hospital,2/1/18,3
5068,Oromia,west Guji,Mkelka Soda,2/1/18,5
5069,Oromia,west Guji,Suro barguda,2/1/18,9
5070,Oromia,West Hararge,Anchar,2/1/18,19
5071,Oromia,West Hararge,Bedesa Town,2/1/18,9
5072,Oromia,West Hararge,Boke,2/1/18,51
5073,Oromia,West Hararge,Burka Dimtu,2/1/18,67
5074,Oromia,West Hararge,Chiro Hospital,2/1/18,12
5075,Oromia,West Hararge,Chiro Town,2/1/18,1
5076,Oromia,West Hararge,Chiro Zuriya,2/1/18,80
5077,Oromia,West Hararge,Daro Lebu,2/1/18,30
5078,Oromia,West Hararge,Doba,2/1/18,41
5079,Oromia,West Hararge,Gelemso Hospital,2/1/18,5
5080,Oromia,West Hararge,Gemechis,2/1/18,121
5081,Oromia,West Hararge,Guba Qoricha,2/1/18,17
5082,Oromia,West Hararge,Habro,2/1/18,48
5083,Oromia,West Hararge,Hawi gudina,2/1/18,37
5084,Oromia,West Hararge,Meiso,2/1/18,33
5085,Oromia,West Hararge,Mesela,2/1/18,68
5086,Oromia,West Hararge,Oda Bultum,2/1/18,102
5087,Oromia,West Hararge,Tulo,2/1/18,36
5088,Oromia,West Hararge,West Harerge	Gumbi Bordede,2/1/18,25
5089,Oromia,West Shewa,Abuna Gindeberet,2/1/18,3
5090,Oromia,West Shewa,Adea Berga,2/1/18,2
5091,Oromia,West Shewa,Ambo,2/1/18,3
5092,Oromia,West Shewa,Ambo Hospital,2/1/18,8
5093,Oromia,West Shewa,Bako Tibe,2/1/18,3
5094,Oromia,West Shewa,Chelia,2/1/18,4
5095,Oromia,West Shewa,Codi,2/1/18,23
5096,Oromia,West Shewa,Dano,2/1/18,1
5097,Oromia,West Shewa,Dendi,2/1/18,1
5098,Oromia,West Shewa,Ejerie,2/1/18,3
5099,Oromia,West Shewa,Ejersa Lafo,2/1/18,2
5100,Oromia,West Shewa,Elifata,2/1/18,4
5101,Oromia,West Shewa,Gedo Hospital,2/1/18,2
5102,Oromia,West Shewa,Ginde Beret,2/1/18,0
5103,Oromia,West Shewa,Gindeberet Hospital,2/1/18,2
5104,Oromia,West Shewa,Gojo Hospital,2/1/18,0
5105,Oromia,West Shewa,Guder Hosp,2/1/18,1
5106,Oromia,West Shewa,Ilu Galan,2/1/18,17
5107,Oromia,West Shewa,Inchini Hospital,2/1/18,0
5108,Oromia,West Shewa,Jeldu,2/1/18,2
5109,Oromia,West Shewa,Jibat,2/1/18,1
5110,Oromia,West Shewa,Liban Jawi,2/1/18,4
5111,Oromia,West Shewa,Meta Waliqite,2/1/18,2
5112,Oromia,West Shewa,Metarobi,2/1/18,10
5113,Oromia,West Shewa,Midakegni,2/1/18,9
5114,Oromia,West Shewa,Nono,2/1/18,2
5115,Oromia,West Shewa,Tibe Kutaye,2/1/18,1
5116,Oromia,West Shewa,Tikur Enchini,2/1/18,0
5117,Oromia,West Wellega,Ayira,2/1/18,0
5118,Oromia,West Wellega,Ayira Hospital,2/1/18,0
5119,Oromia,West Wellega,Babo Gembel,2/1/18,0
5120,Oromia,West Wellega,Begi,2/1/18,0
5121,Oromia,West Wellega,Begi hospital,2/1/18,1
5122,Oromia,West Wellega,Boji Cheqorsa,2/1/18,0
5123,Oromia,West Wellega,Boji Dermeji,2/1/18,0
5124,Oromia,West Wellega,Genji,2/1/18,0
5125,Oromia,West Wellega,Gimbi,2/1/18,0
5126,Oromia,West Wellega,Gimbi Adventist hospital,2/1/18,0
5127,Oromia,West Wellega,Gimbi public  Hospital,2/1/18,1
5128,Oromia,West Wellega,Gimbi Rural,2/1/18,0
5129,Oromia,West Wellega,Guliso,2/1/18,0
5130,Oromia,West Wellega,Haru,2/1/18,0
5131,Oromia,West Wellega,Homa,2/1/18,0
5132,Oromia,West Wellega,Jarso,2/1/18,0
5133,Oromia,West Wellega,Kundala,2/1/18,0
5134,Oromia,West Wellega,Lalo Asabi,2/1/18,0
5135,Oromia,West Wellega,Lata Sibu,2/1/18,0
5136,Oromia,West Wellega,Mendi Hospital,2/1/18,0
5137,Oromia,West Wellega,Mendi Town,2/1/18,0
5138,Oromia,West Wellega,Mene Sibu,2/1/18,0
5139,Oromia,West Wellega,Nejo Hospital,2/1/18,0
5140,Oromia,West Wellega,Nejo Rural,2/1/18,0
5141,Oromia,West Wellega,Nejo Town,2/1/18,0
5142,Oromia,West Wellega,Nole Kaba,2/1/18,0
5143,Oromia,West Wellega,Qiltu Kara,2/1/18,0
5144,Oromia,West Wellega,Seyo Nole,2/1/18,0
5145,Oromia,West Wellega,Yubdo,2/1/18,0
5146,Oromia,Woliso town,Woliso town,2/1/18,1
5147,Oromia,Arsi,Amigna,2/1/18,7
5148,Oromia,Arsi,Bale Gesgara,2/1/18,28
5149,Oromia,Arsi,Chole,2/1/18,8
5150,Oromia,Arsi,Deksis,2/1/18,5
5151,Oromia,Arsi,Guna,2/1/18,22
5152,Oromia,Arsi,Ludehetosa,2/1/18,38
5153,Oromia,Arsi,Merti,2/1/18,30
5154,Oromia,Arsi,Munesa,2/1/18,13
5155,Oromia,Arsi,Robe,2/1/18,37
5156,Oromia,Arsi,Shirka,2/1/18,14
5157,Oromia,Arsi,Sire,2/1/18,4
5158,Oromia,Arsi,Sude,2/1/18,0
5159,Oromia,Finfine Zuria,Akaki,2/1/18,0
5160,Oromia,Finfine Zuria,Berreh,2/1/18,0
5161,Oromia,Finfine Zuria,Mullo,2/1/18,0
5162,Oromia,Finfine Zuria,Sandefa,2/1/18,7
5163,Oromia,Finfine Zuria,Sebeta Awas,2/1/18,0
5164,Oromia,Finfine Zuria,Sululta Town,2/1/18,1
5165,Oromia,Finfine Zuria,Walmera,2/1/18,1
5166,Oromia,Gelan Town,Gelan Town,2/1/18,0
5167,Oromia,Holeta town,Holeta town,2/1/18,1
5168,Oromia,Jimma Spe Town,Jimma Spe Town,2/1/18,20
5169,Oromia,Sululta Town,Sululta Town,2/1/18,0
5170,Oromia,Adama Special Town,Adama Town,3/1/18,41
5171,Oromia,Ambo town,Ambo town,3/1/18,6
5172,Oromia,Arsi,Amigna,3/1/18,2
5173,Oromia,Arsi,Aseko,3/1/18,29
5174,Oromia,Arsi,Bale Gesgara,3/1/18,24
5175,Oromia,Arsi,Bekoji Town,3/1/18,3
5176,Oromia,Arsi,Chole,3/1/18,7
5177,Oromia,Arsi,Deksis,3/1/18,7
5178,Oromia,Arsi,Digeluna Tijo,3/1/18,2
5179,Oromia,Arsi,Dodota,3/1/18,10
5180,Oromia,Arsi,Enkelo Wabe,3/1/18,4
5181,Oromia,Arsi,Gololcha,3/1/18,28
5182,Oromia,Arsi,Guna,3/1/18,27
5183,Oromia,Arsi,Hitosa,3/1/18,0
5184,Oromia,Arsi,Jeju,3/1/18,17
5185,Oromia,Arsi,Limuna Bilbilo,3/1/18,4
5186,Oromia,Arsi,Ludehetosa,3/1/18,36
5187,Oromia,Arsi,Merti,3/1/18,16
5188,Oromia,Arsi,Munesa,3/1/18,2
5189,Oromia,Arsi,Robe,3/1/18,41
5190,Oromia,Arsi,Seru,3/1/18,20
5191,Oromia,Arsi,Shenan kolu,3/1/18,18
5192,Oromia,Arsi,Shirka,3/1/18,14
5193,Oromia,Arsi,Sire,3/1/18,4
5194,Oromia,Arsi,Sude,3/1/18,0
5195,Oromia,Arsi,Tena,3/1/18,5
5196,Oromia,Arsi,Tiyo,3/1/18,5
5197,Oromia,Arsi,Zeway Dugda,3/1/18,1
5198,Oromia,Assela Town,Assela Town,3/1/18,26
5199,Oromia,Bale,Agarfa,3/1/18,13
5200,Oromia,Bale,Arena Buluq,3/1/18,40
5201,Oromia,Bale,Berbere,3/1/18,29
5202,Oromia,Bale,Dawe Qachen,3/1/18,22
5203,Oromia,Bale,Dawe Serar,3/1/18,34
5204,Oromia,Bale,Delo Mena,3/1/18,72
5205,Oromia,Bale,Dinsho,3/1/18,0
5206,Oromia,Bale,Gasera,3/1/18,11
5207,Oromia,Bale,Ginir,3/1/18,50
5208,Oromia,Bale,Ginir Town,3/1/18,2
5209,Oromia,Bale,Goba,3/1/18,0
5210,Oromia,Bale,Goba Town,3/1/18,18
5211,Oromia,Bale,Gololcha,3/1/18,1
5212,Oromia,Bale,Goro,3/1/18,59
5213,Oromia,Bale,Gura Dhamole,3/1/18,7
5214,Oromia,Bale,Legehida,3/1/18,26
5215,Oromia,Bale,Meda Welabu,3/1/18,72
5216,Oromia,Bale,Raitu,3/1/18,44
5217,Oromia,Bale,Seweyna,3/1/18,54
5218,Oromia,Bale,Sinana,3/1/18,7
5219,Oromia,Bishoftu Town,Bishoftu Town,3/1/18,1
5220,Oromia,Borena,Arero,3/1/18,5
5221,Oromia,Borena,Dhas,3/1/18,3
5222,Oromia,Borena,Dilo,3/1/18,1
5223,Oromia,Borena,Dire,3/1/18,1
5224,Oromia,Borena,Dubluk,3/1/18,2
5225,Oromia,Borena,El way,3/1/18,0
5226,Oromia,Borena,Gomole,3/1/18,6
5227,Oromia,Borena,Guchi,3/1/18,0
5228,Oromia,Borena,Meyo,3/1/18,5
5229,Oromia,Borena,Moyale,3/1/18,21
5230,Oromia,Borena,Moyale Hospital,3/1/18,0
5231,Oromia,Borena,Teltele,3/1/18,5
5232,Oromia,Borena,Wachile,3/1/18,5
5233,Oromia,Borena,Yabelo,3/1/18,1
5234,Oromia,Borena,Yabelo Hospital,3/1/18,6
5235,Oromia,Borena,Yabelo Rural,3/1/18,2
5236,Oromia,Buno Bedele,Bedele Hospital,3/1/18,2
5237,Oromia,Buno Bedele,Bedele Town,3/1/18,0
5238,Oromia,Buno Bedele,Bedele Zuriya,3/1/18,1
5239,Oromia,Buno Bedele,Boricha,3/1/18,9
5240,Oromia,Buno Bedele,Chewaqa,3/1/18,8
5241,Oromia,Buno Bedele,Chora,3/1/18,3
5242,Oromia,Buno Bedele,Dapho Hana,3/1/18,1
5243,Oromia,Buno Bedele,Dedesa,3/1/18,4
5244,Oromia,Buno Bedele,Diga,3/1/18,0
5245,Oromia,Buno Bedele,Gechi,3/1/18,2
5246,Oromia,Buno Bedele,Meko,3/1/18,0
5247,Oromia,Burayu Town,Burayu Town,3/1/18,0
5248,Oromia,East Shewa,Adama,3/1/18,23
5249,Oromia,East Shewa,Adami Tulu Jido Kombolcha,3/1/18,131
5250,Oromia,East Shewa,Adea,3/1/18,2
5251,Oromia,East Shewa,Batu,3/1/18,29
5252,Oromia,East Shewa,Bora,3/1/18,10
5253,Oromia,East Shewa,Boset,3/1/18,29
5254,Oromia,East Shewa,Dugda,3/1/18,38
5255,Oromia,East Shewa,Fentale,3/1/18,45
5256,Oromia,East Shewa,Gimbichu,3/1/18,0
5257,Oromia,East Shewa,Liben,3/1/18,10
5258,Oromia,East Shewa,Lomme,3/1/18,2
5259,Oromia,East Shewa,Matahara,3/1/18,3
5260,Oromia,East Shewa,Olanciti Hospital,3/1/18,3
5261,Oromia,East Wellega,Boneya Bushe,3/1/18,0
5262,Oromia,East Wellega,Diga,3/1/18,8
5263,Oromia,East Wellega,Ebantu,3/1/18,2
5264,Oromia,East Wellega,Gida Ayana,3/1/18,18
5265,Oromia,East Wellega,Gobu Seyo,3/1/18,16
5266,Oromia,East Wellega,Gudeyabila,3/1/18,1
5267,Oromia,East Wellega,Guto Gida,3/1/18,0
5268,Oromia,East Wellega,Haro Limu,3/1/18,5
5269,Oromia,East Wellega,Jimma Arjo,3/1/18,7
5270,Oromia,East Wellega,Kiremu,3/1/18,3
5271,Oromia,East Wellega,Leqa Dulecha,3/1/18,0
5272,Oromia,East Wellega,Limu,3/1/18,8
5273,Oromia,East Wellega,Nunu Qumba,3/1/18,9
5274,Oromia,East Wellega,Sasiga,3/1/18,0
5275,Oromia,East Wellega,Sibu Sire,3/1/18,0
5276,Oromia,East Wellega,Wama Hagelo,3/1/18,2
5277,Oromia,East Wellega,Wayu Tuqa,3/1/18,0
5278,Oromia,Finfine Zuria,Akaki,3/1/18,0
5279,Oromia,Finfine Zuria,Berreh,3/1/18,0
5280,Oromia,Finfine Zuria,Mullo,3/1/18,0
5281,Oromia,Finfine Zuria,Sandefa,3/1/18,3
5282,Oromia,Finfine Zuria,Sebeta Awas,3/1/18,1
5283,Oromia,Finfine Zuria,Sululta Town,3/1/18,3
5284,Oromia,Finfine Zuria,Walmera,3/1/18,0
5285,Oromia,Gelan Town,Gelan Town,3/1/18,0
5286,Oromia,Guji,Adola Hospital,3/1/18,15
5287,Oromia,Guji,Adola Reda,3/1/18,34
5288,Oromia,Guji,Adola Town,3/1/18,3
5289,Oromia,Guji,Aga Wayyu,3/1/18,7
5290,Oromia,Guji,Anna Sora,3/1/18,26
5291,Oromia,Guji,Bore,3/1/18,18
5292,Oromia,Guji,Dima,3/1/18,35
5293,Oromia,Guji,Girja,3/1/18,46
5294,Oromia,Guji,Goro Dola,3/1/18,61
5295,Oromia,Guji,Gumi Eldallo,3/1/18,5
5296,Oromia,Guji,Hambela Wamena,3/1/18,65
5297,Oromia,Guji,Liben,3/1/18,63
5298,Oromia,Guji,Negele Hospital,3/1/18,12
5299,Oromia,Guji,Negele Town,3/1/18,8
5300,Oromia,Guji,Odo Shakiso,3/1/18,26
5301,Oromia,Guji,Saba Boru,3/1/18,15
5302,Oromia,Guji,Shakiso town,3/1/18,5
5303,Oromia,Guji,Uraga,3/1/18,7
5304,Oromia,Guji,Wadara,3/1/18,32
5305,Oromia,Holeta town,Holeta town,3/1/18,0
5306,Oromia,Horo Gudru Wellega,Abay Chomen,3/1/18,2
5307,Oromia,Horo Gudru Wellega,Abe Dengoro,3/1/18,7
5308,Oromia,Horo Gudru Wellega,Amuru,3/1/18,0
5309,Oromia,Horo Gudru Wellega,Chomen Guduru,3/1/18,0
5310,Oromia,Horo Gudru Wellega,Gudru,3/1/18,0
5311,Oromia,Horo Gudru Wellega,Hababo Guduru,3/1/18,0
5312,Oromia,Horo Gudru Wellega,Horo,3/1/18,0
5313,Oromia,Horo Gudru Wellega,Horro Buluk,3/1/18,0
5314,Oromia,Horo Gudru Wellega,Jarte Jardga,3/1/18,8
5315,Oromia,Horo Gudru Wellega,Jima Geneti,3/1/18,1
5316,Oromia,Horo Gudru Wellega,Jima Rare,3/1/18,1
5317,Oromia,Horo Gudru Wellega,Shambu Hospital,3/1/18,13
5318,Oromia,Horo Gudru Wellega,Shambu Town,3/1/18,0
5319,Oromia,Ilu Aba Bora,Ale,3/1/18,0
5320,Oromia,Ilu Aba Bora,Algesachi,3/1/18,2
5321,Oromia,Ilu Aba Bora,Becho,3/1/18,0
5322,Oromia,Ilu Aba Bora,Bilonopa,3/1/18,2
5323,Oromia,Ilu Aba Bora,Bure,3/1/18,0
5324,Oromia,Ilu Aba Bora,Darimu,3/1/18,13
5325,Oromia,Ilu Aba Bora,Didu,3/1/18,0
5326,Oromia,Ilu Aba Bora,Doreni,3/1/18,0
5327,Oromia,Ilu Aba Bora,Halu,3/1/18,2
5328,Oromia,Ilu Aba Bora,Hurumu,3/1/18,4
5329,Oromia,Ilu Aba Bora,Metu Rural,3/1/18,0
5330,Oromia,Ilu Aba Bora,Metu Town,3/1/18,2
5331,Oromia,Ilu Aba Bora,Nono Sele,3/1/18,0
5332,Oromia,Ilu Aba Bora,Yayu,3/1/18,0
5333,Oromia,Jimma,Agaro,3/1/18,5
5334,Oromia,Jimma,B/Tolyi,3/1/18,13
5335,Oromia,Jimma,Chora Boter,3/1/18,7
5336,Oromia,Jimma,Dedo,3/1/18,40
5337,Oromia,Jimma,Gera,3/1/18,5
5338,Oromia,Jimma,Gomma,3/1/18,10
5339,Oromia,Jimma,Guma,3/1/18,22
5340,Oromia,Jimma,Kersa,3/1/18,43
5341,Oromia,Jimma,Limu Hospital,3/1/18,5
5342,Oromia,Jimma,Limu Kosa,3/1/18,8
5343,Oromia,Jimma,Limu Seka,3/1/18,15
5344,Oromia,Jimma,Mana,3/1/18,14
5345,Oromia,Jimma,Mancho,3/1/18,28
5346,Oromia,Jimma,Nono Benja,3/1/18,3
5347,Oromia,Jimma,O/Beyam,3/1/18,23
5348,Oromia,Jimma,Omonada,3/1/18,39
5349,Oromia,Jimma,Seka Chekorsa,3/1/18,28
5350,Oromia,Jimma,Sekoru,3/1/18,13
5351,Oromia,Jimma,Setema,3/1/18,46
5352,Oromia,Jimma,Shabe,3/1/18,8
5353,Oromia,Jimma,Sigmo,3/1/18,19
5354,Oromia,Jimma,Tiro Afeta,3/1/18,16
5355,Oromia,Jimma Spe Town,Jimma Spe Town,3/1/18,38
5356,Oromia,Lege Dadi Lege Tafo Town,Lege Dadi Lege Tafo Town,3/1/18,0
5357,Oromia,Modjo town,Modjo town,3/1/18,0
5358,Oromia,Nekemte Town,Nekemte Town,3/1/18,4
5359,Oromia,North Shewa,Abichugna,3/1/18,7
5360,Oromia,North Shewa,Aleiltu,3/1/18,0
5361,Oromia,North Shewa,Debre Libanos,3/1/18,1
5362,Oromia,North Shewa,Degem,3/1/18,5
5363,Oromia,North Shewa,Dera,3/1/18,20
5364,Oromia,North Shewa,Dera hospital,3/1/18,1
5365,Oromia,North Shewa,Fiche Hospital,3/1/18,7
5366,Oromia,North Shewa,Fichetown,3/1/18,1
5367,Oromia,North Shewa,Girar Jarso,3/1/18,10
5368,Oromia,North Shewa,Hidabu Abote,3/1/18,7
5369,Oromia,North Shewa,Jido,3/1/18,12
5370,Oromia,North Shewa,Kimbibit,3/1/18,2
5371,Oromia,North Shewa,Kuyu,3/1/18,5
5372,Oromia,North Shewa,Kuyu Hospital,3/1/18,3
5373,Oromia,North Shewa,Were Jarso,3/1/18,8
5374,Oromia,North Shewa,Wuchale,3/1/18,67
5375,Oromia,North Shewa,Yaya Gulele,3/1/18,2
5376,Oromia,Qeleme Wellega,Anfilo,3/1/18,16
5377,Oromia,Qeleme Wellega,Dale Sedi,3/1/18,2
5378,Oromia,Qeleme Wellega,Dale Wabera,3/1/18,1
5379,Oromia,Qeleme Wellega,Dambi Dollo,3/1/18,0
5380,Oromia,Qeleme Wellega,Dambi Dolo Hospital,3/1/18,17
5381,Oromia,Qeleme Wellega,Gawo Qebe,3/1/18,46
5382,Oromia,Qeleme Wellega,Gidami,3/1/18,3
5383,Oromia,Qeleme Wellega,Hawa Gelan,3/1/18,6
5384,Oromia,Qeleme Wellega,Jimma Horo,3/1/18,2
5385,Oromia,Qeleme Wellega,Laloqile,3/1/18,2
5386,Oromia,Qeleme Wellega,Sedan Chanka,3/1/18,10
5387,Oromia,Qeleme Wellega,Seyo,3/1/18,1
5388,Oromia,Qeleme Wellega,Yemalogi Wolel,3/1/18,32
5389,Oromia,Robe town,Robe town,3/1/18,5
5390,Oromia,Sebeta Town,Sebeta Town,3/1/18,3
5391,Oromia,Shashamane Town,Shashamane Town,3/1/18,15
5392,Oromia,South West Shewa,Ameya,3/1/18,15
5393,Oromia,South West Shewa,Ameya Hospital,3/1/18,2
5394,Oromia,South West Shewa,Bantu  Hospital,3/1/18,2
5395,Oromia,South West Shewa,Becho,3/1/18,0
5396,Oromia,South West Shewa,Dawo,3/1/18,3
5397,Oromia,South West Shewa,Goro,3/1/18,3
5398,Oromia,South West Shewa,Ilu,3/1/18,0
5399,Oromia,South West Shewa,Kersana Malima,3/1/18,5
5400,Oromia,South West Shewa,Seden Sodo,3/1/18,4
5401,Oromia,South West Shewa,Sodo Dac'Ha,3/1/18,2
5402,Oromia,South West Shewa,St.Luke Hospital,3/1/18,21
5403,Oromia,South West Shewa,Tole,3/1/18,1
5404,Oromia,South West Shewa,Tulu Bolo Hospital,3/1/18,3
5405,Oromia,South West Shewa,Woliso Rural,3/1/18,3
5406,Oromia,South West Shewa,Wonchi,3/1/18,0
5407,Oromia,Sululta Town,Sululta Town,3/1/18,8
5408,Oromia,west Guji,Abaya,3/1/18,37
5409,Oromia,west Guji,Biebirsa kojowa,3/1/18,2
5410,Oromia,west Guji,Bule Hora,3/1/18,35
5411,Oromia,west Guji,Bule Hora hospital,3/1/18,0
5412,Oromia,west Guji,Bule Hora Toun,3/1/18,0
5413,Oromia,west Guji,Dugda Dawa,3/1/18,19
5414,Oromia,west Guji,Gelana,3/1/18,9
5415,Oromia,west Guji,Hanbala,3/1/18,9
5416,Oromia,west Guji,kercha,3/1/18,9
5417,Oromia,west Guji,Kercha hospital,3/1/18,2
5418,Oromia,west Guji,Mkelka Soda,3/1/18,13
5419,Oromia,west Guji,Suro barguda,3/1/18,3
5420,Oromia,West Hararge,Anchar,3/1/18,10
5421,Oromia,West Hararge,Bedesa Town,3/1/18,9
5422,Oromia,West Hararge,Boke,3/1/18,79
5423,Oromia,West Hararge,Burka Dimtu,3/1/18,38
5424,Oromia,West Hararge,Chiro Hospital,3/1/18,21
5425,Oromia,West Hararge,Chiro Town,3/1/18,0
5426,Oromia,West Hararge,Chiro Zuriya,3/1/18,166
5427,Oromia,West Hararge,Daro Lebu,3/1/18,25
5428,Oromia,West Hararge,Doba,3/1/18,35
5429,Oromia,West Hararge,Gelemso Hospital,3/1/18,13
5430,Oromia,West Hararge,Gemechis,3/1/18,137
5431,Oromia,West Hararge,Guba Qoricha,3/1/18,8
5432,Oromia,West Hararge,Habro,3/1/18,47
5433,Oromia,West Hararge,Hawi gudina,3/1/18,43
5434,Oromia,West Hararge,Meiso,3/1/18,32
5435,Oromia,West Hararge,Mesela,3/1/18,64
5436,Oromia,West Hararge,Oda Bultum,3/1/18,102
5437,Oromia,West Hararge,Tulo,3/1/18,55
5438,Oromia,West Hararge,West Harerge	Gumbi Bordede,3/1/18,44
5439,Oromia,West Shewa,Abuna Gindeberet,3/1/18,15
5440,Oromia,West Shewa,Adea Berga,3/1/18,4
5441,Oromia,West Shewa,Ambo,3/1/18,6
5442,Oromia,West Shewa,Ambo Hospital,3/1/18,8
5443,Oromia,West Shewa,Bako Tibe,3/1/18,6
5444,Oromia,West Shewa,Chelia,3/1/18,0
5445,Oromia,West Shewa,Codi,3/1/18,15
5446,Oromia,West Shewa,Dano,3/1/18,0
5447,Oromia,West Shewa,Dendi,3/1/18,3
5448,Oromia,West Shewa,Ejerie,3/1/18,4
5449,Oromia,West Shewa,Ejersa Lafo,3/1/18,0
5450,Oromia,West Shewa,Elifata,3/1/18,4
5451,Oromia,West Shewa,Gedo Hospital,3/1/18,6
5452,Oromia,West Shewa,Ginde Beret,3/1/18,1
5453,Oromia,West Shewa,Gindeberet Hospital,3/1/18,0
5454,Oromia,West Shewa,Gojo Hospital,3/1/18,2
5455,Oromia,West Shewa,Guder Hosp,3/1/18,7
5456,Oromia,West Shewa,Ilu Galan,3/1/18,10
5457,Oromia,West Shewa,Inchini Hospital,3/1/18,4
5458,Oromia,West Shewa,Jeldu,3/1/18,0
5459,Oromia,West Shewa,Jibat,3/1/18,0
5460,Oromia,West Shewa,Liban Jawi,3/1/18,9
5461,Oromia,West Shewa,Meta Waliqite,3/1/18,8
5462,Oromia,West Shewa,Metarobi,3/1/18,2
5463,Oromia,West Shewa,Midakegni,3/1/18,8
5464,Oromia,West Shewa,Nono,3/1/18,1
5465,Oromia,West Shewa,Tibe Kutaye,3/1/18,0
5466,Oromia,West Shewa,Tikur Enchini,3/1/18,6
5467,Oromia,West Wellega,Ayira,3/1/18,0
5468,Oromia,West Wellega,Ayira Hospital,3/1/18,1
5469,Oromia,West Wellega,Babo Gembel,3/1/18,1
5470,Oromia,West Wellega,Begi,3/1/18,3
5471,Oromia,West Wellega,Begi hospital,3/1/18,8
5472,Oromia,West Wellega,Boji Cheqorsa,3/1/18,0
5473,Oromia,West Wellega,Boji Dermeji,3/1/18,0
5474,Oromia,West Wellega,Genji,3/1/18,0
5475,Oromia,West Wellega,Gimbi,3/1/18,0
5476,Oromia,West Wellega,Gimbi Adventist hospital,3/1/18,0
5477,Oromia,West Wellega,Gimbi public  Hospital,3/1/18,1
5478,Oromia,West Wellega,Gimbi Rural,3/1/18,2
5479,Oromia,West Wellega,Guliso,3/1/18,0
5480,Oromia,West Wellega,Haru,3/1/18,1
5481,Oromia,West Wellega,Homa,3/1/18,0
5482,Oromia,West Wellega,Jarso,3/1/18,1
5483,Oromia,West Wellega,Kundala,3/1/18,10
5484,Oromia,West Wellega,Lalo Asabi,3/1/18,0
5485,Oromia,West Wellega,Lata Sibu,3/1/18,0
5486,Oromia,West Wellega,Mendi Hospital,3/1/18,0
5487,Oromia,West Wellega,Mendi Town,3/1/18,0
5488,Oromia,West Wellega,Mene Sibu,3/1/18,0
5489,Oromia,West Wellega,Nejo Hospital,3/1/18,1
5490,Oromia,West Wellega,Nejo Rural,3/1/18,0
5491,Oromia,West Wellega,Nejo Town,3/1/18,0
5492,Oromia,West Wellega,Nole Kaba,3/1/18,0
5493,Oromia,West Wellega,Qiltu Kara,3/1/18,0
5494,Oromia,West Wellega,Seyo Nole,3/1/18,0
5495,Oromia,West Wellega,Yubdo,3/1/18,0
5496,Oromia,Woliso town,Woliso town,3/1/18,0
5497,Oromia,Dukem Town,Dukem Town,3/1/18,0
